status,time/total_timesteps,time/time_elapsed,rollout/exploration_rate,time/episodes,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/loss,train/dqn_loss,train/learning_rate,train/cql_loss
1.0,65336,13134,0.05,248,4,718.896103,124.0,64335,13.018179893493652,12.478431701660156,0.0001,0.5397483110427856
-1.0,65390,13145,0.05,249,4,93.520059,54.0,64389,10.906522750854492,10.376180648803711,0.0001,0.530341625213623
-1.0,65518,13171,0.05,250,4,-79.230609,128.0,64517,7.89893102645874,7.399065017700195,0.0001,0.4998660087585449
-1.0,65572,13182,0.05,251,4,88.682983,54.0,64571,11.288262367248535,10.720987319946289,0.0001,0.5672746896743774
-1.0,65638,13196,0.05,252,4,113.116399,66.0,64637,13.897210121154785,13.242058753967285,0.0001,0.6551513671875
-1.0,65647,13198,0.05,253,4,-231.482884,9.0,64646,14.07641315460205,13.442745208740234,0.0001,0.6336683630943298
-1.0,65655,13200,0.05,254,4,-221.371278,8.0,64654,11.622864723205566,11.053470611572266,0.0001,0.5693939924240112
1.0,65721,13213,0.05,255,4,394.450008,66.0,64720,16.24240493774414,15.75426959991455,0.0001,0.48813557624816895
1.0,65743,13218,0.05,256,4,320.489353,22.0,64742,12.831236839294434,12.24181079864502,0.0001,0.5894256830215454
-1.0,65895,13248,0.05,257,4,344.255691,152.0,64894,7.416670322418213,6.833756446838379,0.0001,0.5829137563705444
-1.0,65961,13262,0.05,258,4,161.159458,66.0,64960,15.714261054992676,15.111721992492676,0.0001,0.6025390625
1.0,66135,13297,0.05,259,4,804.705725,174.0,65134,15.718605995178223,15.152471542358398,0.0001,0.5661344528198242
1.0,66216,13313,0.05,260,4,579.677244,81.0,65215,11.794126510620117,11.202787399291992,0.0001,0.591339111328125
1.0,66255,13321,0.05,261,4,372.703973,39.0,65254,14.402844429016113,13.765340805053711,0.0001,0.637503445148468
-1.0,66256,13322,0.05,262,4,-200.0,1.0,65255,12.924771308898926,12.327911376953125,0.0001,0.5968596935272217
-1.0,66310,13333,0.05,263,4,-21.357489,54.0,65309,11.344265937805176,10.710615158081055,0.0001,0.6336506605148315
1.0,66398,13350,0.05,264,4,673.563604,88.0,65397,11.054593086242676,10.60694694519043,0.0001,0.44764643907546997
-1.0,66495,13370,0.05,265,4,93.806785,97.0,65494,9.75598430633545,9.263570785522461,0.0001,0.49241378903388977
-1.0,66551,13382,0.05,266,4,-84.886444,56.0,65550,8.693262100219727,8.021404266357422,0.0001,0.6718576550483704
-1.0,66561,13384,0.05,267,4,-178.049065,10.0,65560,7.876056671142578,7.31695556640625,0.0001,0.5591009855270386
1.0,66667,13405,0.05,268,4,577.519057,106.0,65666,9.76469612121582,9.245828628540039,0.0001,0.5188674926757812
1.0,66799,13432,0.05,269,4,807.818155,132.0,65798,10.562389373779297,9.865803718566895,0.0001,0.6965858936309814
1.0,66948,13462,0.05,270,4,798.655934,149.0,65947,8.80548095703125,8.315420150756836,0.0001,0.4900612235069275
1.0,67048,13482,0.05,271,4,483.046138,100.0,66047,12.435162544250488,11.950485229492188,0.0001,0.4846772253513336
-1.0,67119,13497,0.05,272,4,161.622726,71.0,66118,9.178410530090332,8.553900718688965,0.0001,0.6245096921920776
-1.0,67125,13498,0.05,273,4,-208.145758,6.0,66124,8.396618843078613,7.864080429077148,0.0001,0.5325387120246887
-1.0,67175,13508,0.05,274,4,-10.683473,50.0,66174,10.533866882324219,9.859468460083008,0.0001,0.6743980646133423
1.0,67348,13543,0.05,275,4,713.24625,173.0,66347,9.316996574401855,8.818202018737793,0.0001,0.49879416823387146
-1.0,67407,13555,0.05,276,4,-182.294606,59.0,66406,16.648866653442383,16.1713809967041,0.0001,0.47748619318008423
1.0,67548,13584,0.05,277,4,706.917875,141.0,66547,11.672137260437012,11.003098487854004,0.0001,0.6690385937690735
-1.0,67553,13585,0.05,278,4,-169.167733,5.0,66552,8.63613510131836,7.8147687911987305,0.0001,0.8213658332824707
-1.0,67625,13599,0.05,279,4,-66.313615,72.0,66624,10.83747386932373,10.335171699523926,0.0001,0.5023019909858704
-1.0,67720,13619,0.05,280,4,-85.456311,95.0,66719,9.762310028076172,9.396012306213379,0.0001,0.3662974536418915
-1.0,67765,13628,0.05,281,4,27.51691,45.0,66764,11.425436973571777,10.923944473266602,0.0001,0.5014922618865967
1.0,67940,13663,0.05,282,4,830.816718,175.0,66939,9.318720817565918,8.711189270019531,0.0001,0.6075318455696106
1.0,68048,13685,0.05,283,4,677.18101,108.0,67047,11.61098861694336,11.228145599365234,0.0001,0.3828433156013489
-1.0,68055,13687,0.05,284,4,-228.201565,7.0,67054,15.181014060974121,14.585153579711914,0.0001,0.5958604216575623
-1.0,68360,13748,0.05,285,4,447.895585,305.0,67359,14.237957000732422,13.807807922363281,0.0001,0.43014928698539734
1.0,68431,13762,0.05,286,4,409.988454,71.0,67430,9.473028182983398,8.839305877685547,0.0001,0.633722722530365
1.0,68580,13792,0.05,287,4,827.121065,149.0,67579,16.914548873901367,16.164112091064453,0.0001,0.7504373788833618
1.0,68674,13811,0.05,288,4,532.396979,94.0,67673,10.246400833129883,9.779985427856445,0.0001,0.46641504764556885
1.0,68764,13830,0.05,289,4,624.495451,90.0,67763,17.542200088500977,16.896827697753906,0.0001,0.6453719735145569
1.0,68814,13840,0.05,290,4,384.962182,50.0,67813,12.650642395019531,12.019076347351074,0.0001,0.6315656900405884
-1.0,68905,13858,0.05,291,4,51.327541,91.0,67904,8.773260116577148,8.223662376403809,0.0001,0.5495976805686951
1.0,68935,13864,0.05,292,4,362.327877,30.0,67934,10.570976257324219,9.776694297790527,0.0001,0.7942816615104675
-1.0,68947,13867,0.05,293,4,-214.048134,12.0,67946,9.154850006103516,8.589842796325684,0.0001,0.5650076866149902
1.0,69017,13881,0.05,294,4,571.569395,70.0,68016,11.4212064743042,10.807077407836914,0.0001,0.6141294240951538
1.0,69091,13896,0.05,295,4,441.59611,74.0,68090,8.942392349243164,8.24937629699707,0.0001,0.6930162310600281
1.0,69166,13912,0.05,296,4,474.453901,75.0,68165,14.97669792175293,14.265812873840332,0.0001,0.7108845710754395
1.0,69207,13920,0.05,297,4,402.943457,41.0,68206,14.15088939666748,13.599784851074219,0.0001,0.5511046648025513
-1.0,69276,13934,0.05,298,4,129.492067,69.0,68275,17.26952362060547,16.686676025390625,0.0001,0.5828478336334229
-1.0,69284,13936,0.05,299,4,-152.193263,8.0,68283,9.073613166809082,8.237333297729492,0.0001,0.8362799882888794
1.0,69400,13959,0.05,300,4,713.436183,116.0,68399,11.510339736938477,10.888578414916992,0.0001,0.6217608451843262
-1.0,69546,13989,0.05,301,4,268.721647,146.0,68545,7.943565845489502,7.327927589416504,0.0001,0.6156381368637085
-1.0,69613,14002,0.05,302,4,51.477076,67.0,68612,14.38222885131836,13.88546085357666,0.0001,0.49676793813705444
1.0,69771,14034,0.05,303,4,694.836724,158.0,68770,10.915143966674805,10.362045288085938,0.0001,0.5530989766120911
1.0,69841,14048,0.05,304,4,505.582329,70.0,68840,10.086783409118652,9.360956192016602,0.0001,0.7258269190788269
-1.0,69863,14053,0.05,305,4,-241.570809,22.0,68862,11.61571216583252,10.950202941894531,0.0001,0.6655091047286987
-1.0,69870,14055,0.05,306,4,-179.291959,7.0,68869,11.111063003540039,10.582418441772461,0.0001,0.5286449790000916
-1.0,69908,14062,0.05,307,4,18.048195,38.0,68907,8.642330169677734,8.138995170593262,0.0001,0.5033345222473145
-1.0,70001,14081,0.05,308,4,203.446279,93.0,69000,19.452220916748047,18.761369705200195,0.0001,0.6908514499664307
-1.0,70091,14100,0.05,309,4,192.729319,90.0,69090,14.392349243164062,13.827319145202637,0.0001,0.5650301575660706
-1.0,70253,14132,0.05,310,4,1136.727975,162.0,69252,9.573221206665039,8.910940170288086,0.0001,0.6622810363769531
-1.0,70358,14153,0.05,311,4,320.751998,105.0,69357,9.285734176635742,8.800783157348633,0.0001,0.4849507808685303
1.0,70404,14163,0.05,312,4,404.182292,46.0,69403,20.620399475097656,20.130107879638672,0.0001,0.4902910888195038
-1.0,70500,14182,0.05,313,4,82.529851,96.0,69499,10.759770393371582,10.295828819274902,0.0001,0.4639412760734558
-1.0,70509,14184,0.05,314,4,-160.051175,9.0,69508,8.70255184173584,8.122747421264648,0.0001,0.5798047780990601
-1.0,70526,14188,0.05,315,4,-153.857039,17.0,69525,15.808149337768555,15.22935676574707,0.0001,0.578792929649353
-1.0,70582,14199,0.05,316,4,-41.488026,56.0,69581,9.47605037689209,8.897632598876953,0.0001,0.5784181356430054
-1.0,70644,14212,0.05,317,4,-17.837323,62.0,69643,12.605384826660156,11.769180297851562,0.0001,0.8362047076225281
1.0,70677,14219,0.05,318,4,390.840889,33.0,69676,8.332320213317871,7.812523365020752,0.0001,0.5197964906692505
-1.0,70765,14237,0.05,319,4,212.9763,88.0,69764,12.109219551086426,11.515569686889648,0.0001,0.5936494469642639
1.0,70854,14255,0.05,320,4,395.206399,89.0,69853,17.220117568969727,16.666828155517578,0.0001,0.5532901287078857
-1.0,70858,14256,0.05,321,4,-219.80143,4.0,69857,8.144157409667969,7.474273204803467,0.0001,0.6698837280273438
-1.0,70880,14260,0.05,322,4,-67.929158,22.0,69879,10.669825553894043,10.10515308380127,0.0001,0.5646721720695496
-1.0,70893,14263,0.05,323,4,-115.644614,13.0,69892,12.049473762512207,11.436863899230957,0.0001,0.6126099228858948
1.0,71095,14304,0.05,324,4,865.132127,202.0,70094,12.583138465881348,12.135995864868164,0.0001,0.4471428394317627
-1.0,71211,14327,0.05,325,4,330.866553,116.0,70210,15.073488235473633,14.679182052612305,0.0001,0.39430591464042664
-1.0,71319,14349,0.05,326,4,95.560487,108.0,70318,14.755619049072266,14.110922813415527,0.0001,0.6446957588195801
1.0,71404,14366,0.05,327,4,634.83596,85.0,70403,10.662311553955078,9.9783935546875,0.0001,0.6839177012443542
-1.0,71490,14384,0.05,328,4,233.278317,86.0,70489,14.608295440673828,13.879203796386719,0.0001,0.729092001914978
-1.0,71591,14404,0.05,329,4,88.07941,101.0,70590,16.39535140991211,15.720176696777344,0.0001,0.6751737594604492
1.0,71659,14418,0.05,330,4,503.262019,68.0,70658,9.435012817382812,8.862556457519531,0.0001,0.5724563598632812
1.0,71743,14435,0.05,331,4,644.121934,84.0,70742,13.808019638061523,13.120105743408203,0.0001,0.6879135370254517
-1.0,71833,14453,0.05,332,4,192.848279,90.0,70832,16.235681533813477,15.86018180847168,0.0001,0.3754989206790924
-1.0,71883,14464,0.05,333,4,-95.840908,50.0,70882,8.541568756103516,8.031455993652344,0.0001,0.5101125836372375
-1.0,71901,14467,0.05,334,4,-258.775235,18.0,70900,14.287981033325195,13.639938354492188,0.0001,0.6480424404144287
-1.0,71963,14480,0.05,335,4,-34.195811,62.0,70962,14.215068817138672,13.548707962036133,0.0001,0.6663612127304077
-1.0,72050,14498,0.05,336,4,45.756295,87.0,71049,9.388497352600098,8.756906509399414,0.0001,0.6315910220146179
-1.0,72059,14500,0.05,337,4,-192.119467,9.0,71058,10.285057067871094,9.728487968444824,0.0001,0.5565688610076904
-1.0,72160,14520,0.05,338,4,218.416871,101.0,71159,9.104159355163574,8.599105834960938,0.0001,0.505053699016571
-1.0,72271,14543,0.05,339,4,179.988133,111.0,71270,10.614179611206055,10.04464340209961,0.0001,0.5695360898971558
1.0,72319,14552,0.05,340,4,434.94441,48.0,71318,17.36089324951172,16.61655044555664,0.0001,0.744342565536499
1.0,72468,14582,0.05,341,4,812.10944,149.0,71467,10.888212203979492,10.203152656555176,0.0001,0.6850593090057373
-1.0,72586,14606,0.05,342,4,253.524947,118.0,71585,7.68648099899292,7.172245979309082,0.0001,0.5142351388931274
1.0,72663,14622,0.05,343,4,540.362536,77.0,71662,14.735536575317383,13.975648880004883,0.0001,0.7598880529403687
-1.0,72790,14648,0.05,344,4,238.915819,127.0,71789,10.115988731384277,9.517066955566406,0.0001,0.5989221334457397
1.0,72887,14667,0.05,345,4,645.12682,97.0,71886,9.822587966918945,9.195456504821777,0.0001,0.6271317005157471
-1.0,72968,14684,0.05,346,4,36.467939,81.0,71967,18.2395076751709,17.630178451538086,0.0001,0.609329342842102
-1.0,72985,14687,0.05,347,4,-204.972285,17.0,71984,12.903697967529297,12.185468673706055,0.0001,0.718229353427887
1.0,73079,14706,0.05,348,4,496.726132,94.0,72078,16.5347900390625,15.914396286010742,0.0001,0.6203927993774414
1.0,73146,14720,0.05,349,4,356.882564,67.0,72145,8.296780586242676,7.582620620727539,0.0001,0.7141597270965576
-1.0,73203,14732,0.05,350,4,34.590382,57.0,72202,13.998007774353027,13.158197402954102,0.0001,0.8398104906082153
-1.0,73238,14739,0.05,351,4,-148.267565,35.0,72237,9.318076133728027,8.813770294189453,0.0001,0.5043060183525085
1.0,73333,14758,0.05,352,4,643.733858,95.0,72332,12.82409381866455,12.26830005645752,0.0001,0.5557937622070312
1.0,73356,14763,0.05,353,4,312.903061,23.0,72355,13.715072631835938,13.275117874145508,0.0001,0.4399547278881073
-1.0,73500,14792,0.05,354,4,324.674341,144.0,72499,8.708759307861328,8.359200477600098,0.0001,0.34955912828445435
-1.0,73505,14793,0.05,355,4,-226.693413,5.0,72504,9.131516456604004,8.542681694030762,0.0001,0.5888344049453735
-1.0,73630,14818,0.05,356,4,206.712289,125.0,72629,10.943428993225098,10.250879287719727,0.0001,0.6925494074821472
-1.0,73674,14827,0.05,357,4,-33.522111,44.0,72673,10.291203498840332,9.820064544677734,0.0001,0.47113901376724243
-1.0,73699,14833,0.05,358,4,-99.453314,25.0,72698,12.269081115722656,11.78135871887207,0.0001,0.4877221882343292
1.0,73802,14853,0.05,359,4,664.75006,103.0,72801,17.73169708251953,17.169464111328125,0.0001,0.5622338056564331
1.0,73875,14868,0.05,360,4,571.72142,73.0,72874,9.396326065063477,8.893509864807129,0.0001,0.5028164386749268
-1.0,73962,14886,0.05,361,4,240.156278,87.0,72961,7.8908162117004395,7.419651031494141,0.0001,0.47116512060165405
-1.0,73980,14890,0.05,362,4,-80.071699,18.0,72979,15.421711921691895,14.730682373046875,0.0001,0.69102942943573
-1.0,74053,14905,0.05,363,4,0.920674,73.0,73052,12.502616882324219,12.00473403930664,0.0001,0.49788299202919006
-1.0,74076,14909,0.05,364,4,-135.280609,23.0,73075,8.44802188873291,7.971278190612793,0.0001,0.4767439067363739
1.0,74190,14932,0.05,365,4,650.634911,114.0,73189,11.511858940124512,11.044528007507324,0.0001,0.46733060479164124
1.0,74269,14948,0.05,366,4,564.577122,79.0,73268,11.795931816101074,11.309711456298828,0.0001,0.4862208068370819
-1.0,74287,14952,0.05,367,4,-108.297873,18.0,73286,19.10456085205078,18.46367073059082,0.0001,0.6408891677856445
-1.0,74296,14954,0.05,368,4,-164.464486,9.0,73295,10.318523406982422,9.796213150024414,0.0001,0.5223101377487183
-1.0,74366,14968,0.05,369,4,140.912825,70.0,73365,11.389420509338379,10.827628135681152,0.0001,0.5617924928665161
1.0,74406,14977,0.05,370,4,389.678139,40.0,73405,11.928650856018066,11.405628204345703,0.0001,0.5230224132537842
-1.0,74409,14978,0.05,371,4,-192.864779,3.0,73408,9.855422019958496,9.396356582641602,0.0001,0.459065318107605
-1.0,74496,14995,0.05,372,4,113.53857,87.0,73495,13.099844932556152,12.432809829711914,0.0001,0.6670355200767517
-1.0,74567,15010,0.05,373,4,215.325866,71.0,73566,12.884777069091797,12.148889541625977,0.0001,0.7358880043029785
-1.0,74688,15034,0.05,374,4,145.636646,121.0,73687,8.009243965148926,7.401882171630859,0.0001,0.6073618531227112
1.0,74759,15048,0.05,375,4,491.691609,71.0,73758,9.570923805236816,9.109594345092773,0.0001,0.4613298177719116
-1.0,74771,15051,0.05,376,4,-157.896877,12.0,73770,10.167264938354492,9.67307186126709,0.0001,0.4941931366920471
-1.0,74903,15078,0.05,377,4,389.705009,132.0,73902,11.763740539550781,11.065174102783203,0.0001,0.6985660791397095
-1.0,75014,15100,0.05,378,4,179.895981,111.0,74013,11.141018867492676,10.730302810668945,0.0001,0.41071617603302
1.0,75029,15103,0.05,379,4,295.545088,15.0,74028,9.929603576660156,9.24888801574707,0.0001,0.6807156801223755
1.0,75128,15123,0.05,380,4,662.253131,99.0,74127,12.411367416381836,11.626338958740234,0.0001,0.785028338432312
-1.0,75190,15136,0.05,381,4,5.003693,62.0,74189,8.3208589553833,7.682729721069336,0.0001,0.6381289958953857
1.0,75227,15144,0.05,382,4,403.176201,37.0,74226,18.45088768005371,17.90430450439453,0.0001,0.5465831160545349
-1.0,75298,15158,0.05,383,4,54.195202,71.0,74297,13.314651489257812,12.681119918823242,0.0001,0.6335317492485046
-1.0,75434,15186,0.05,384,4,214.511601,136.0,74433,13.22855281829834,12.707406044006348,0.0001,0.5211467146873474
-1.0,75488,15197,0.05,385,4,59.57625,54.0,74487,8.01513957977295,7.453129291534424,0.0001,0.5620101094245911
-1.0,75519,15203,0.05,386,4,-38.121888,31.0,74518,15.864351272583008,15.248047828674316,0.0001,0.6163032054901123
1.0,75644,15228,0.05,387,4,700.095265,125.0,74643,13.324287414550781,12.61108112335205,0.0001,0.7132059335708618
1.0,75762,15252,0.05,388,4,548.67267,118.0,74761,11.569989204406738,11.119205474853516,0.0001,0.4507833421230316
1.0,75902,15280,0.05,389,4,570.477669,140.0,74901,7.98260498046875,7.398922920227051,0.0001,0.5836821794509888
-1.0,75905,15281,0.05,390,4,-201.064117,3.0,74904,10.47607421875,10.005353927612305,0.0001,0.4707198739051819
-1.0,75934,15287,0.05,391,4,-41.260914,29.0,74933,16.659931182861328,16.149681091308594,0.0001,0.5102501511573792
-1.0,75997,15300,0.05,392,4,-240.05208,63.0,74996,13.912772178649902,13.496482849121094,0.0001,0.41628918051719666
-1.0,76066,15314,0.05,393,4,168.900041,69.0,75065,12.711299896240234,12.186548233032227,0.0001,0.5247514247894287
1.0,76152,15331,0.05,394,4,383.258544,86.0,75151,12.019477844238281,11.489242553710938,0.0001,0.5302351713180542
1.0,76193,15340,0.05,395,4,413.478306,41.0,75192,14.086901664733887,13.361153602600098,0.0001,0.7257481813430786
-1.0,76204,15342,0.05,396,4,-138.73339,11.0,75203,9.792901039123535,9.2697114944458,0.0001,0.5231894254684448
-1.0,76420,15386,0.05,397,4,413.343782,216.0,75419,10.709763526916504,10.21634292602539,0.0001,0.49342018365859985
-1.0,76595,15421,0.05,398,4,213.834153,175.0,75594,10.352707862854004,9.758890151977539,0.0001,0.5938175916671753
1.0,76683,15439,0.05,399,4,542.889793,88.0,75682,9.683649063110352,9.226720809936523,0.0001,0.4569277763366699
1.0,76736,15450,0.05,400,4,479.891031,53.0,75735,11.281028747558594,10.62225341796875,0.0001,0.6587753295898438
-1.0,76810,15465,0.05,401,4,113.141098,74.0,75809,12.493729591369629,12.06308650970459,0.0001,0.43064334988594055
1.0,76934,15490,0.05,402,4,692.054719,124.0,75933,10.64965534210205,10.011650085449219,0.0001,0.6380050182342529
-1.0,76969,15497,0.05,403,4,25.785135,35.0,75968,11.240126609802246,10.641579627990723,0.0001,0.5985467433929443
1.0,77011,15506,0.05,404,4,391.10826,42.0,76010,12.313173294067383,11.75219440460205,0.0001,0.5609785318374634
1.0,77110,15526,0.05,405,4,624.750764,99.0,76109,10.803093910217285,10.384893417358398,0.0001,0.41820037364959717
-1.0,77171,15538,0.05,406,4,125.339536,61.0,76170,10.435681343078613,9.702718734741211,0.0001,0.7329622507095337
1.0,77217,15547,0.05,407,4,374.284395,46.0,76216,10.320148468017578,9.884048461914062,0.0001,0.43609970808029175
-1.0,77272,15559,0.05,408,4,22.967472,55.0,76271,9.142488479614258,8.60729694366455,0.0001,0.5351912975311279
1.0,77346,15574,0.05,409,4,573.477215,74.0,76345,17.006946563720703,16.262004852294922,0.0001,0.7449410557746887
-1.0,77375,15580,0.05,410,4,-90.106128,29.0,76374,13.07170295715332,12.514596939086914,0.0001,0.5571056604385376
-1.0,77380,15581,0.05,411,4,-226.462784,5.0,76379,9.809252738952637,9.156055450439453,0.0001,0.6531971096992493
1.0,77441,15593,0.05,412,4,423.062926,61.0,76440,10.447632789611816,9.928163528442383,0.0001,0.5194693803787231
-1.0,77446,15595,0.05,413,4,-213.617695,5.0,76445,11.468559265136719,10.931533813476562,0.0001,0.5370253920555115
-1.0,77460,15598,0.05,414,4,-215.960457,14.0,76459,9.77845287322998,9.248985290527344,0.0001,0.5294678807258606
-1.0,77504,15607,0.05,415,4,80.971935,44.0,76503,7.752744197845459,7.14995002746582,0.0001,0.6027941703796387
1.0,77539,15614,0.05,416,4,372.609078,35.0,76538,14.96851921081543,14.351603507995605,0.0001,0.6169153451919556
-1.0,77601,15626,0.05,417,4,-279.024093,62.0,76600,12.421927452087402,11.891393661499023,0.0001,0.5305338501930237
-1.0,77665,15640,0.05,418,4,48.563303,64.0,76664,14.6806058883667,14.080388069152832,0.0001,0.6002174615859985
-1.0,77767,15660,0.05,419,4,109.426292,102.0,76766,14.301301956176758,13.644410133361816,0.0001,0.6568920612335205
1.0,77889,15685,0.05,420,4,748.816077,122.0,76888,12.294278144836426,11.533004760742188,0.0001,0.7612730264663696
1.0,77990,15705,0.05,421,4,604.306292,101.0,76989,21.83388900756836,21.394256591796875,0.0001,0.43963298201560974
-1.0,78041,15716,0.05,422,4,71.550951,51.0,77040,14.707769393920898,14.00761604309082,0.0001,0.7001531720161438
1.0,78073,15722,0.05,423,4,349.94686,32.0,77072,13.416264533996582,12.968589782714844,0.0001,0.44767504930496216
-1.0,78127,15733,0.05,424,4,10.108732,54.0,77126,14.58413314819336,14.022241592407227,0.0001,0.5618914365768433
-1.0,78131,15734,0.05,425,4,-185.848668,4.0,77130,13.606332778930664,13.120345115661621,0.0001,0.4859873652458191
-1.0,78181,15745,0.05,426,4,-182.794157,50.0,77180,14.283882141113281,13.655633926391602,0.0001,0.6282485127449036
1.0,78214,15751,0.05,427,4,355.017442,33.0,77213,10.564451217651367,9.910942077636719,0.0001,0.6535091996192932
1.0,78315,15772,0.05,428,4,744.986868,101.0,77314,11.602785110473633,11.027336120605469,0.0001,0.5754492878913879
-1.0,78339,15777,0.05,429,4,-68.984531,24.0,77338,16.573081970214844,16.126739501953125,0.0001,0.4463423788547516
1.0,78423,15794,0.05,430,4,572.484002,84.0,77422,8.302821159362793,7.792140960693359,0.0001,0.5106798410415649
-1.0,78479,15805,0.05,431,4,-424.71324,56.0,77478,11.952692985534668,11.462715148925781,0.0001,0.4899775981903076
1.0,78550,15820,0.05,432,4,440.126589,71.0,77549,14.291376113891602,13.775493621826172,0.0001,0.5158821940422058
-1.0,78583,15827,0.05,433,4,-158.788412,33.0,77582,9.801283836364746,9.283084869384766,0.0001,0.5181987285614014
1.0,78748,15860,0.05,434,4,857.769181,165.0,77747,12.60435962677002,11.901300430297852,0.0001,0.7030590772628784
1.0,78787,15868,0.05,435,4,424.323472,39.0,77786,12.953560829162598,12.252677917480469,0.0001,0.7008825540542603
-1.0,78875,15886,0.05,436,4,310.05087,88.0,77874,8.137445449829102,7.494535446166992,0.0001,0.6429100036621094
-1.0,78891,15889,0.05,437,4,-95.431985,16.0,77890,10.743242263793945,10.227494239807129,0.0001,0.5157477855682373
1.0,78979,15907,0.05,438,4,649.449712,88.0,77978,13.270439147949219,12.725354194641113,0.0001,0.5450845956802368
-1.0,79052,15922,0.05,439,4,149.756918,73.0,78051,12.957526206970215,12.239129066467285,0.0001,0.7183972597122192
-1.0,79165,15945,0.05,440,4,283.418014,113.0,78164,15.309247970581055,14.572433471679688,0.0001,0.7368147969245911
-1.0,79263,15964,0.05,441,4,271.742828,98.0,78262,9.953363418579102,9.284794807434082,0.0001,0.6685689091682434
-1.0,79311,15974,0.05,442,4,-40.657446,48.0,78310,11.932976722717285,11.141474723815918,0.0001,0.7915019392967224
-1.0,79371,15986,0.05,443,4,41.620626,60.0,78370,9.33651065826416,8.868071556091309,0.0001,0.4684394598007202
-1.0,79469,16006,0.05,444,4,223.758389,98.0,78468,11.762334823608398,11.12295913696289,0.0001,0.6393759250640869
1.0,79671,16047,0.05,445,4,876.852024,202.0,78670,13.555912017822266,12.90751838684082,0.0001,0.648393988609314
1.0,79708,16055,0.05,446,4,312.82438,37.0,78707,16.49489974975586,16.0180606842041,0.0001,0.4768384099006653
1.0,79861,16085,0.05,447,4,691.549647,153.0,78860,10.351604461669922,9.697684288024902,0.0001,0.6539199352264404
1.0,79991,16112,0.05,448,4,776.789979,130.0,78990,9.808745384216309,9.154983520507812,0.0001,0.6537619829177856
-1.0,80009,16116,0.05,449,4,-211.712094,18.0,79008,9.1470947265625,8.539945602416992,0.0001,0.6071491241455078
1.0,80062,16126,0.05,450,4,354.043798,53.0,79061,13.711198806762695,13.190046310424805,0.0001,0.5211524367332458
-1.0,80095,16133,0.05,451,4,-45.934085,33.0,79094,18.336618423461914,17.682342529296875,0.0001,0.654276430606842
1.0,80219,16158,0.05,452,4,647.452307,124.0,79218,11.701200485229492,11.182520866394043,0.0001,0.5186798572540283
-1.0,80297,16174,0.05,453,4,186.303948,78.0,79296,15.61723518371582,15.039897918701172,0.0001,0.577337384223938
1.0,80390,16193,0.05,454,4,591.357249,93.0,79389,13.571242332458496,13.028602600097656,0.0001,0.5426400899887085
1.0,80459,16207,0.05,455,4,461.982591,69.0,79458,11.96241283416748,11.292765617370605,0.0001,0.6696468591690063
-1.0,80603,16236,0.05,456,4,215.085678,144.0,79602,14.854961395263672,14.095547676086426,0.0001,0.7594137191772461
1.0,80687,16253,0.05,457,4,595.417449,84.0,79686,11.353644371032715,10.698352813720703,0.0001,0.6552911996841431
-1.0,80733,16262,0.05,458,4,-23.695849,46.0,79732,8.808547019958496,8.270458221435547,0.0001,0.5380884408950806
-1.0,80749,16266,0.05,459,4,-224.56214,16.0,79748,12.772705078125,12.20052719116211,0.0001,0.5721781253814697
-1.0,80841,16284,0.05,460,4,122.169714,92.0,79840,10.868943214416504,10.224544525146484,0.0001,0.6443983912467957
1.0,80890,16295,0.05,461,4,399.526158,49.0,79889,12.635966300964355,12.092641830444336,0.0001,0.5433245897293091
1.0,80905,16298,0.05,462,4,267.940842,15.0,79904,14.842238426208496,14.314330101013184,0.0001,0.5279085636138916
-1.0,80923,16302,0.05,463,4,-228.381755,18.0,79922,9.194452285766602,8.685757637023926,0.0001,0.5086942911148071
1.0,81023,16322,0.05,464,4,603.896393,100.0,80022,13.890172958374023,13.253911972045898,0.0001,0.6362608075141907
-1.0,81056,16329,0.05,465,4,-108.084337,33.0,80055,12.68574333190918,12.248966217041016,0.0001,0.4367768168449402
1.0,81183,16354,0.05,466,4,585.525968,127.0,80182,12.754992485046387,12.090557098388672,0.0001,0.6644352078437805
-1.0,81196,16357,0.05,467,4,-156.575362,13.0,80195,10.556692123413086,9.790203094482422,0.0001,0.7664892673492432
1.0,81268,16372,0.05,468,4,539.719692,72.0,80267,14.60881233215332,13.990045547485352,0.0001,0.6187665462493896
1.0,81334,16385,0.05,469,4,507.685959,66.0,80333,9.929662704467773,9.073759078979492,0.0001,0.855903148651123
1.0,81525,16424,0.05,470,4,696.529249,191.0,80524,12.782506942749023,12.304197311401367,0.0001,0.47830983996391296
1.0,81580,16435,0.05,471,4,506.112094,55.0,80579,12.055424690246582,11.423727035522461,0.0001,0.6316980123519897
1.0,81640,16447,0.05,472,4,411.10476,60.0,80639,13.643214225769043,13.199387550354004,0.0001,0.4438271224498749
1.0,81696,16458,0.05,473,4,443.650457,56.0,80695,8.91487979888916,8.177637100219727,0.0001,0.7372424602508545
1.0,81793,16478,0.05,474,4,677.649959,97.0,80792,10.156177520751953,9.667558670043945,0.0001,0.48861852288246155
1.0,81890,16498,0.05,475,4,495.537366,97.0,80889,13.342023849487305,12.68539047241211,0.0001,0.6566338539123535
